weapon_id,slot_index,slot_type,modifiable,can_be_empty,default_component,default_in_options,option_index,component_id,component_name,component_source,is_default,source_file,snapshot_commit
DragunovSVD,4,Scope,true,true,JAZZ_Scope_PSO,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/DragunovSVD.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
DragunovSVD,4,Scope,true,true,JAZZ_Scope_PSO,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/DragunovSVD.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
DragunovSVD,4,Scope,true,true,JAZZ_Scope_PSO,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/DragunovSVD.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
DragunovSVD,5,Muzzle,true,true,Compensator,true,1,Compensator,Компенсатор,jazz,true,InventoryItem/DragunovSVD.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
DragunovSVD_Custom,1,Scope,false,true,JAZZ_Scope_3x_9x,true,1,JAZZ_Scope_3x_9x,Оптический Прицел Redfield (3-9x),jazz,true,InventoryItem/DragunovSVD_Custom.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
DragunovSVD_Custom,2,Muzzle,true,false,SuppressorIntegrated,true,1,SuppressorIntegrated,Глушитель Интегрированный,jazz,true,InventoryItem/DragunovSVD_Custom.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,1,Under,true,true,,true,1,VerticalGrip,Вертикальная рукоять,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,2,Bipod,true,true,,true,1,Bipod,Сошки,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,3,Side,true,true,,true,1,Flashlight,Фонарик,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,3,Side,true,true,,true,2,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,3,Side,true,true,,true,3,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,4,Scope,true,true,,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,5,Muzzle,true,false,Compensator,true,1,Compensator,Компенсатор,jazz,true,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,5,Muzzle,true,false,Compensator,true,2,Suppressor,Глушитель,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,5,Muzzle,true,false,Compensator,true,3,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FAMAS,6,Magazine,false,true,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/FAMAS.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FG42,1,Bipod,false,false,Bipod,true,1,Bipod,Сошки,jazz,true,InventoryItem/FG42.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FG42,2,Scope,true,false,Jazz_IronSight,true,1,JAZZ_Scope_ZF4,Оптический Прицел ZF4 (4x),jazz,false,InventoryItem/FG42.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FG42,2,Scope,true,false,Jazz_IronSight,true,2,Jazz_IronSight,Стандартный прицел,jazz,true,InventoryItem/FG42.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FiveSeven,1,Muzzle,true,true,,true,1,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/FiveSeven.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FiveSeven,1,Muzzle,true,true,,true,2,PistolSuppressor,Глушитель,jazz,false,InventoryItem/FiveSeven.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FiveSeven,2,Side,true,true,,true,1,Flashlight,Фонарик,jazz,false,InventoryItem/FiveSeven.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FiveSeven,2,Side,true,true,,true,2,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/FiveSeven.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FiveSeven,2,Side,true,true,,true,3,UVDot,УФ-прицел,jazz,false,InventoryItem/FiveSeven.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FiveSeven,2,Side,true,true,,true,4,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/FiveSeven.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FiveSeven,3,Freeswap,true,false,Freeswap,true,1,Freeswap,Пистолет,jazz,true,InventoryItem/FiveSeven.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,1,Handguard,false,false,FNFAL_Handguard,true,1,FNFAL_Handguard,Default Handguard,vanilla_233360,true,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,2,Side,true,true,,true,1,Flashlight,Фонарик,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,2,Side,true,true,,true,2,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,2,Side,true,true,,true,3,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,2,Side,true,true,,true,4,UVDot,УФ-прицел,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,3,Muzzle,true,true,,true,1,Compensator,Компенсатор,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,3,Muzzle,true,true,,true,2,Suppressor,Глушитель,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,3,Muzzle,true,true,,true,3,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,3,Muzzle,true,true,,true,4,SuppressorImproved,Улучшенный глушитель,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,4,Magazine,true,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,4,Magazine,true,false,MagNormal,true,2,MagNormalFine,Улучшенный магазин,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,4,Magazine,true,false,MagNormal,true,3,MagLarge_20_30,Магазин на 30 патрон,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,5,Bipod,true,true,,true,1,Bipod,Сошки,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,6,Barrel,true,false,BarrelNormal,true,1,BarrelNormal,Стандартный ствол,jazz,true,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,6,Barrel,true,false,BarrelNormal,true,2,BarrelNormalImproved,Нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,6,Barrel,true,false,BarrelNormal,true,3,BarrelHeavy,Утяжеленный ствол,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,6,Barrel,true,false,BarrelNormal,true,4,BarrelShort,Короткий ствол,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,6,Barrel,true,false,BarrelNormal,true,5,BarrelShortImproved,Короткий нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,7,Stock,true,false,StockNormal,true,1,StockNormal,Стандартный приклад,jazz,true,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,7,Stock,true,false,StockNormal,true,2,StockHeavy,Тяжелый приклад,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,7,Stock,true,false,StockNormal,true,3,StockLight,Легкий приклад,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,8,Under,true,true,,true,1,GrenadeLauncher,Гранатомет,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,8,Under,true,true,,true,2,TacGrip,Тактическая рукоять,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,8,Under,true,true,,true,3,VerticalGrip,Вертикальная рукоять,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNFAL,9,Scope,true,true,,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/FNFAL.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,1,Bipod,true,false,KSP_BIPOD,true,1,KSP_BIPOD,Сошка от KSP 58,jazz,true,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,2,Scope,true,true,,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMAG,3,Magazine,true,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/FNMAG.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,1,Barrel,true,false,BarrelNormal,true,1,BarrelLong,Удлиненный ствол,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,1,Barrel,true,false,BarrelNormal,true,2,BarrelLongImproved,Удлиненный нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,1,Barrel,true,false,BarrelNormal,true,3,BarrelNormal,Стандартный ствол,jazz,true,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,1,Barrel,true,false,BarrelNormal,true,4,BarrelNormalImproved,Нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,1,Barrel,true,false,BarrelNormal,true,5,BarrelShort,Короткий ствол,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,1,Barrel,true,false,BarrelNormal,true,6,BarrelShortImproved,Короткий нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,2,Bipod,true,false,Bipod,true,1,Bipod,Сошки,jazz,true,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,3,Stock,true,false,StockNormal,true,1,StockHeavy,Тяжелый приклад,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,3,Stock,true,false,StockNormal,true,2,StockNormal,Стандартный приклад,jazz,true,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,4,Scope,true,true,,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,5,Magazine,true,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FNMinimi,5,Magazine,true,false,MagNormal,true,2,MagBelt_100-200,Увеличенный короб,jazz,false,InventoryItem/FNMinimi.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FRF2,1,Magazine,false,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/FRF2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FRF2,2,Scope,false,false,JAZZ_Scope_8x_SCROME,true,1,JAZZ_Scope_8x_SCROME,Оптический Прицел 8x,jazz,true,InventoryItem/FRF2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FRF2,3,Muzzle,true,true,,true,1,SuppressorImproved,Улучшенный глушитель,jazz,false,InventoryItem/FRF2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
FRF2,4,Bipod,false,false,Bipod,false,1,,,,false,InventoryItem/FRF2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,1,Barrel,true,false,BarrelNormal,true,1,BarrelNormal,Стандартный ствол,jazz,true,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,1,Barrel,true,false,BarrelNormal,true,2,BarrelLong,Удлиненный ствол,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,2,Muzzle,true,false,,true,1,Compensator,Компенсатор,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,2,Muzzle,true,false,,true,2,Suppressor,Глушитель,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,2,Muzzle,true,false,,true,3,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,2,Muzzle,true,false,,true,4,SuppressorImproved,Улучшенный глушитель,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,3,Magazine,true,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,3,Magazine,true,false,MagNormal,true,2,MagDrum_30-100_cumbersome,Бубен,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,3,Magazine,true,false,MagNormal,true,3,MagQuick,Быстросъемный магазин,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,4,Under,true,true,,true,1,TacGrip,Тактическая рукоять,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,4,Under,true,true,,true,2,VerticalGrip,Вертикальная рукоять,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,4,Under,true,true,,true,3,GrenadeLauncher,Гранатомет,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,5,Side,true,true,,true,1,Flashlight,Фонарик,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,5,Side,true,true,,true,2,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,5,Side,true,true,,true,3,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,5,Side,true,true,,true,4,UVDot,УФ-прицел,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,6,Stock,true,false,StockNormal,true,1,StockNormal,Стандартный приклад,jazz,true,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,6,Stock,true,false,StockNormal,true,2,StockFolded,Складывающийся приклад,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,6,Stock,true,false,StockNormal,true,3,StockHeavy,Тяжелый приклад,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,1,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,2,JAZZ_Reflex_Open,Коллиматор Компактный,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,11,Jazz_G36Sight,Прицел G36 1.5x,jazz,true,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36,7,Scope,true,false,Jazz_G36Sight,true,12,Jazz_G36Scope,Прицел G36 3x,jazz,false,InventoryItem/G36.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36c,1,Scope,true,true,,true,1,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/G36c.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36c,1,Scope,true,true,,true,2,JAZZ_Reflex_Open,Коллиматор Компактный,jazz,false,InventoryItem/G36c.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36c,1,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/G36c.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
G36c,1,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/G36c.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
