sep=,
ID,Text,Translation,VoiceActor,Context
512280121443,Компенсатор,Компенсатор,,jazz:InventoryItem/Suppressor_Rifle.lua:10 | jazz:items.lua:51507
512339624175,"Мультитул советского солдата. Эффективен как в проведении инженерных работ, так и в качестве холодного оружия.","Мультитул советского солдата. Полезен и на инженерных работах, и в качестве холодного оружия.",,jazz:InventoryItem/Trench_Shovel.lua:13 | jazz:items.lua:51932
512609438715,"Что? Вики? Вики! Нет! Почему? Почему я убиваю своих друзей? Я не должна никого убивать! Я врач, я должна лечить их, а не убивать! Я не хочу, чтоб они умирали!","Что? Вики? Вики! Нет! Почему? Почему я убиваю своих друзей? Я не должна никого убивать! Я врач, я должна лечить их, а не убивать! Я не хочу, чтоб они умирали!",,jazz-units:items.lua:70042
512817398034,"О, смертнички пожаловали, делаем дело, берём мины и сваливаем к доктору, видимо будет жарко!","О, смертнички пожаловали, делаем дело, берём мины и сваливаем к доктору, видимо будет жарко!",,jazz-maps:items.lua:111231
513131038337,Доктор Донна «Паук» Хьюстон,Доктор Донна «Паук» Хьюстон,,jazz-units:items.lua:69727 | jazz-units:UnitData/Jazz_Spider.lua:22
513237077073,"Если каждый виноват, где ж на всех набрать гранат?","Если каждый виноват, где ж на всех набрать гранат?",,jazz-units:items.lua:70809
513375237054,Я бы лучше прикончила Рысь!,Я бы лучше прикончила Рысь!,,jazz-units:items.lua:69580
513564123523,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Используется через меню предмета
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Одноразовый предмет
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Повышает интеллект","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Используется через меню предмета
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Расходуется после использования
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Повышает Мудрость",,jazz:InventoryItem/SkillMag_Wisdom.lua:13 | jazz:items.lua:57387
513680946973,"Хорошо, держитесь местных, думаю времени осталось не много.","Хорошо. Держитесь рядом с местными — думаю, времени осталось немного.",,jazz-maps:items.lua:30338
513913385785,"Глубоко модифицированная винтовка M1 - измененный газовый двигатель, магазинное питание, новый на тот момент (начало 1950х) патрон 7.62х51мм. Винтовка оказалась крайне бесполезной в условиях войны в джунглях, из-за чего была заменена M16.","Глубоко модернизированная M1: новая газовая система, магазинное питание и новый для начала 1950-х патрон 7,62×51 мм. В джунглях винтовка показала себя не лучшим образом и вскоре уступила место M16.",,jazz:InventoryItem/M14SAW.lua:15 | jazz:items.lua:23488
513947495758,Магазин на 10 патрон,Магазин на 10 патронов,,jazz:items.lua:49865 | jazz:items.lua:49898
513995264753,"Смотри сюда, анчоус, щас вылетит бомбочка!","Смотри сюда, анчоус, щас вылетит бомбочка!",,jazz-units:items.lua:70671
514182313918,Имущество отряда,Имущество отряда,,jazz:items.lua:86709
514199755077,СВТ-40,СВТ-40,,jazz:InventoryItem/SVT40.lua:13 | jazz:items.lua:23298
514280209635,"Если не шуметь - можно услышать, как другие сами себя выдают","Если не шуметь - можно услышать, как другие сами себя выдают",,jazz-units:items.lua:68584
514313521194,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Винтовка с ручным перезаряжанием 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Быстро стреляет 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надежный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Точный","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Винтовка с продольно-скользящим затвором
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Высокая скорострельность
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надёжный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Точный",,jazz:InventoryItem/ScoutSniper.lua:16 | jazz:items.lua:27687
514698550653,"Нет, сейчас не получится.","Нет, сейчас не получится.",,jazz-units:items.lua:68827
514802376195,Готье,Готье,,jazz-units:Code/Mercenary.lua:69
515173793525,А-а-а-а-а-а,А-а-а-а-а-а,,jazz-units:items.lua:70619
515353939957,"Я рада, что все закончилось. Врагов здесь не осталось, только их потери в живой силе!","Я рада, что все закончилось. Врагов здесь не осталось, только их потери в живой силе!",,jazz-units:items.lua:69941
515735951720,Палач,Палач,,jazz-units:items.lua:36770 | jazz-units:UnitData/ThugGoon_Stronger_Elite.lua:19
515826095239,LouisaGarneau@aim.com,LouisaGarneau@aim.com,,jazz-units:items.lua:69180 | jazz-units:UnitData/Jazz_Buzz.lua:27
515926068469,"""Шах и Мат""","""Шах и Мат""",,jazz:InventoryItem/DragunovSVD_Custom.lua:13 | jazz:items.lua:24618
516026181508,Количество патрон в режиме автоогня,Количество выстрелов в режиме автоматического огня,,jazz:items.lua:69287
516378752870,Командир,Командир,,jazz-units:items.lua:45776 | jazz-units:UnitData/AdonisSquadLeader_Heavy.lua:20
516469303127,Уровень защиты,Уровень защиты,,jazz:items.lua:73409
516488153182,"Нет, для меня это слишком сложно. Похоже, этого вообще нельзя сделать.","Нет, для меня это слишком сложно. Похоже, этого вообще нельзя сделать.",,jazz-units:items.lua:69907
517772094687,Ладно... я так думаю.,Ладно... я так думаю.,,jazz-units:items.lua:69315 | jazz-units:UnitData/Jazz_Buzz.lua:162
518221619774,Штаны Спектра,Штаны СПЕКТРА,,jazz:InventoryItem/JazzArmor_SpectraLegs.lua:12 | jazz:items.lua:56983
518572936824,Sig 550 RIS,Sig 550 RIS,,jazz:InventoryItem/Sig550Custom.lua:13 | jazz:items.lua:22761
518636342491,<color EmStyle>Повторные атаки</color> по одной и той же <color EmStyle>цели</color> получают все больший бонус к <color EmStyle>точности</color>.,<color EmStyle>Повторные атаки</color> по одной <color EmStyle>цели</color> получают всё больший бонус к <color EmStyle>точности</color>.,,jazz:CharacterEffect/TakeAim.lua:20 | jazz:items.lua:65750
518994407073,"Я знаю, о чём вы сейчас думаете. Есть в нем патроны, или нет. Это «Магнум» 44-го калибра, самый убойный револьвер на свете, и он может решить практически любую проблему в общении с людьми.","Я знаю, о чём вы думаете: остались в нём патроны или нет? Это .44 Magnum — самый убойный револьвер в мире, и он способен решить почти любую проблему в общении с людьми.",,jazz:InventoryItem/ColtAnaconda.lua:15 | jazz:items.lua:18120
519105759968,Мы как-нибудь сами справимся,Мы как-нибудь сами справимся,,jazz-maps:items.lua:31198
519265082947,Старый советский бронежилет,Старый советский бронежилет,,mag-hint-aligned
519366026133,"Ух, хорошо! Лучше не бывает.","Ух, хорошо! Лучше не бывает.",,jazz-units:items.lua:69026
519806997002,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Бесшумный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Точный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Малый магазин
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Недолговечный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Смертельно опасный.","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Бесшумный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Точный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Малый магазин
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Недолговечный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Смертельно опасный.",,jazz:InventoryItem/Welrod.lua:15 | jazz:items.lua:17213
519940407801,"12-й калибр, ББ Пуля","12-й калибр, бронебойная пуля",,jazz:InventoryItem/_12gauge_APSlug.lua:10 | jazz:items.lua:8412
519964585006,Carl Gustaf M/45,Carl Gustaf M/45,,jazz:InventoryItem/M45.lua:13 | jazz:items.lua:18871
520121604271,ПГ-7В,ПГ-7В,,jazz:InventoryItem/Warhead_Frag.lua:10 | jazz:items.lua:7322
521007046314,Мародёр,Мародёр,,jazz-units:items.lua:40262 | jazz-units:UnitData/JAZZ_Legion_FrontT1_Marauder.lua:21
521194187625,Советская штурмовая броня второй мировой войны,Советская штурмовая броня времён Второй мировой войны,,mag-hint-aligned
521209521132,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Стационарное оружие
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Очень высокий урон
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Очень шумное","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Стационарное оружие
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Очень высокий урон
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Очень шумное",,jazz:InventoryItem/BrowningM2HMG.lua:14 | jazz:items.lua:29453
521466489826,Кевларовая маска,Кевларовая маска,,jazz:InventoryItem/JazzArmor_BallisticMask.lua:11 | jazz:items.lua:54621
521607646039,Элитный Тяжелый Штурмовик,Элитный тяжёлый штурмовик,,jazz-units:items.lua:45526 | jazz-units:UnitData/AdonisAssault_Elite.lua:20
521861768726,"7,62 мм СССР, Отключено","7,62 мм, советский — отключено",,jazz:InventoryItem/_762WP_AP.lua:11 | jazz:items.lua:8061
522049693201,Это слишком трудно - даже для меня.,Это слишком трудно - даже для меня.,,jazz-units:items.lua:68822
522296454319,"Наконец-то! Если повезет, подстрелю пару мужиков.","Наконец-то! Если повезёт, подстрелю пару мужиков.",,jazz-units:items.lua:69570
522339243532,Не охота вмешиваться в терки местного криминалитета,Не охота вмешиваться в терки местного криминалитета,,jazz-maps:items.lua:29912
522569897458,Я пойду... Только держи от меня подальше этого сукиного сына Рысь и всех остальных мужиков тоже.,Я пойду... Только держи от меня подальше этого сукиного сына Рысь и всех остальных мужиков тоже.,,jazz-units:items.lua:69232 | jazz-units:UnitData/Jazz_Buzz.lua:79
523265065541,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> В эпицентре взрыва снижает уровень энергии целей (один раз за бой)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> <color EmStyle>Подавляет</color> цели
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Издает меньше шума","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> В эпицентре взрыва снижает энергию целей (один раз за бой)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> <color EmStyle>Подавляет</color> цели
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Издаёт меньше шума",,jazz:InventoryItem/_40mmFlashbangGrenade.lua:12 | jazz:items.lua:10137
523409377317,"Я в принципе не имею ничего против женщин, особенно - матерей, если не считать того, что они, подчас, рожают мужчин","Я в принципе ничего не имею против женщин, особенно матерей, если не считать того, что они порой рожают мужчин.",,jazz-units:items.lua:69625
524504567636,Дорожный мост,Дорожный мост,,jazz-maps:items.lua:4771 | jazz-maps:items.lua:39487
524823952227,"Современный защитный шлем из сверхплотного высокомолекулярного полиэтилена (СВМПЭ). Производителем заявляется, что шлемы рекомендованы для проведения Ночных Операций.",Современный защитный шлем из сверхвысокомолекулярного полиэтилена (СВМПЭ). Производитель рекомендует его для ночных операций.,,jazz:InventoryItem/JazzArmor_UHMWPEHelm.lua:14 | jazz:items.lua:55326
524906689913,"Все, я ложусь. Скоро буду опять готова к работе.","Все, я ложусь. Скоро буду опять готова к работе.",,jazz-units:items.lua:69990
525611168674,There is a <em>treasure</em> at the <em><SectorName('I16')></em> that is supposedly guarded by a <em>ghost</em>,"В <em><SectorName('I16')></em> есть <em>сокровище</em>, которое якобы охраняет <em>призрак</em>",,jazz-maps:items.lua:69782
526369699564,Самодельная бригантина,Самодельная бригантина,,jazz:InventoryItem/JazzArmor_TireBrigantine.lua:11 | jazz:items.lua:55760
526557400231,".44, ШОК Отключено",".44, ШОК — отключено",,jazz:InventoryItem/_44CAL_Shock.lua:11 | jazz:items.lua:7717
526646910743,"Бронежилет Тварон, Тяжелый",Тяжёлый бронежилет из тварона,,jazz:InventoryItem/JazzArmor_TwaronFull.lua:12 | jazz:items.lua:56086
526790348080,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Обычный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Средний 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Нормальный ","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Обычный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Средний
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Нормальный",,jazz:InventoryItem/BerettaM12.lua:16 | jazz:items.lua:20693
526974325537,"Пистолет Пулемет Томпсона несет в себе черты автоматов периода ПМВ - большое количество фрезеровки, полусвободный затвор, большая масса и ручная подгонка движущихся деталей. На фоне куда более технологичных автоматов ВОВ он уже выглядит устаревшим. Пока не снесет голову врага в стальной каске на дистанции сто метров. Каску конечно, не пробьет, но врагу от этого не легче.","Пистолет-пулемёт Томпсона несёт в себе черты автоматического оружия времён Первой мировой: обилие фрезерованных деталей, полусвободный затвор, большая масса и ручная подгонка движущихся частей. На фоне гораздо более технологичных пистолетов-пулемётов Второй мировой он выглядит устаревшим — ровно до тех пор, пока не снесёт голову врагу в стальной каске со ста метров. Каску, конечно, не пробьёт, но врагу от этого не легче.",,jazz:InventoryItem/Thompson.lua:16 | jazz:items.lua:18628
527195562093,Thompsons,Thompsons,,jazz:InventoryItem/Thompson.lua:15 | jazz:items.lua:18627
527385177589,"Ну че парни, понабиваем Фрагов?","Ну че парни, понабиваем Фрагов?",,jazz-units:items.lua:70681
527424534974,Твароновая бронеплита,Твароновая бронеплита,,jazz:InventoryItem/JazzArmorPlates_Twaron.lua:13 | jazz:items.lua:57114
527484246339,Уровень защиты,Уровень защиты,,jazz:items.lua:73138
527580122468,"12-й калибр, ББ Пуля","12-й калибр, бронебойная пуля",,jazz:InventoryItem/JAZZ_AMMO_12gauge_APSlug.lua:11 | jazz:items.lua:6965
527655061222,Я... понимаю...,Я... понимаю...,,jazz-maps:items.lua:58685
527917492172,Разгрузка,Разгрузочный жилет,,jazz:items.lua:91784
528546746564,Век живи - век учись!,Век живи — век учись!,,jazz-units:items.lua:70226
528780556719,FN MAG,FN MAG,,jazz:InventoryItem/FNMAG.lua:13 | jazz:items.lua:26851
529158036479,"Как на ладони, бро.","Как на ладони, бро.",,jazz-units:items.lua:70598
529197123653,"Легион пожаловал, надо навалять им, забирать мины и возвращаться!","Легион пожаловал, надо навалять им, забирать мины и возвращаться!",,jazz-maps:items.lua:111223
529286090617,"5,56 мм, M855","5,56 мм, M855",,jazz:InventoryItem/_556_AP.lua:11 | jazz:items.lua:7855
529371457427,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Единый пулемет 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Ненадежный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Неудобный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Убойный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Тяжелый - ограничивает свободу движений","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Единый пулемёт
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Ненадёжный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Неудобный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Убойный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Тяжёлый: ограничивает свободу движения",,jazz:InventoryItem/M60.lua:16 | jazz:items.lua:28979
529687283334,"The <em>""Ghost"" Butler</em> at the <em><SectorName('I16')></em> will be happy to learn that his former employer and friend is still alive","<em>Дворецкий «Призрак»</em> в <em><SectorName('I16')></em> будет рад узнать, что его бывший хозяин и друг ещё жив",,jazz-maps:items.lua:69278
530027855207,Со мной все в порядке. Только злить меня не надо!,Со мной все в порядке. Только злить меня не надо!,,jazz-units:items.lua:69401
530213193898,Армейский взвод,Армейский взвод,,jazz-units:items.lua:57022
530556568332,"Это и правда было так близко, или мне показалось?","Это и правда было так близко, или мне показалось?",,jazz-units:items.lua:70128
530599596612,Этот наемник специализируется на тяжелом вооружении: пулеметах и гранатометах,Этот наемник специализируется на тяжелом вооружении: пулеметах и гранатометах,,jazz:items.lua:20
530829517031,"Хозяйственный инструмент для прокладывания дороги через джунги, рубки тростника или бананов. Или людей.","Хозяйственный инструмент для прокладки дороги через джунгли, рубки тростника или бананов. Или людей.",,jazz:InventoryItem/Machete.lua:13 | jazz:items.lua:51644
531023558183,"Ученье свет, а не ученье - чуть свет и на работу.","Ученье — свет, а неученье — чуть свет и на работу.",,jazz-units:items.lua:70790
531121055156,Выброс адреналина! Я чувствую - сейчас что-то случится.,Выброс адреналина! Я чувствую — сейчас что-то случится.,,jazz-units:items.lua:69899
531159738476,"Братан, не шелести. Видишь, серьезные дяди рамсят. Сховайся пока.","Братан, не шелести. Видишь, серьезные дяди рамсят. Сховайся пока.",,jazz-units:items.lua:70865
531190657805,Прицеливание,Прицеливание,,jazz:items.lua:69331
531483834733,"по моему мнению, Сова - отличный товарищ, и я доверяю ей абсолютно.","По моему мнению, Сова — отличный товарищ, и я доверяю ей полностью.",,jazz-units:items.lua:70094
531913452382,<apn(GetUIActionPoints())>,<apn(GetUIActionPoints())>,,jazz:items.lua:75533
532362056983,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> После небольшой задержки обстреливает указанную область вдалеке
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Громоздкое (нет бесплатного перемещения)","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> После небольшой задержки обстреливает указанную область на большой дистанции
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Громоздкое: не даёт бесплатного перемещения",,jazz:InventoryItem/MortarInventoryItem.lua:21 | jazz:items.lua:30430
532649443806,P-226,P-226,,jazz:InventoryItem/P226.lua:14 | jazz:items.lua:16913
532780533839,СКС,СКС,,jazz:InventoryItem/SKS.lua:15 | jazz:items.lua:23024
533009920041,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Дробовик 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Большой магазин 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Точный бой 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Быстро стреляет","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Дробовик
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Большой магазин
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Хорошая кучность
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Высокая скорострельность",,jazz:InventoryItem/AA12.lua:16 | jazz:items.lua:30311
533537838532,Прибор ночного зрения второго поколения,Прибор ночного видения второго поколения,,mag-hint-aligned
533640818206,"Жаль. Ну, если передумаете - я думаю, мы еще встретимся.","Жаль. Если передумаете — думаю, мы ещё встретимся.",,jazz-maps:items.lua:30930
534112939755,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Точный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надежный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Много обвеса 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Можно забрать домой после срочной службы","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Точный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надёжный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Много обвеса 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Можно забрать домой после срочной службы",,jazz:InventoryItem/Sig550.lua:16 | jazz:items.lua:24578
534127356489,Жизни Саперов Важны,Жизни сапёров важны,,jazz-units:items.lua:70456 | jazz-units:UnitData/JAZZ_Merc_Spouke.lua:26
534409403286,"В форте не оказалось никаких следов <color EmStyle>Корасон</color> - скорее всего, она прячется в этом секторе<color EmStyle>, но где-то <color EmStyle>под землей</color>","В форте не оказалось никаких следов <color EmStyle>Корасон</color> - скорее всего, она прячется в этом секторе<color EmStyle>, но где-то <color EmStyle>под землей</color>",,jazz-maps:items.lua:54835
534613659304,<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Обеспечивает уверенное поражение целей обладающих 3-м классом брони,<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надёжно поражает цели в броне 3-го класса,,mag-hint-aligned
535112321767,Как в старые добрые!,Как в старые добрые!,,jazz-units:items.lua:70389
535138608885,Автоматический огонь,Автоматический огонь,,jazz:items.lua:32377
535323373272,"Самозарядная винтовка Springfield M1A. Выпускается в США для гражданского рынка, с полимерной ложей и 10-зарядным магазином. Конструктивно представляет собой винтовку М14, без режима автоматического огня.",Самозарядная винтовка Springfield M1A выпускается в США для гражданского рынка с полимерной ложей и 10-зарядным магазином. По сути это M14 без режима автоматического огня.,,jazz:InventoryItem/M1A.lua:15 | jazz:items.lua:25012
535559779997,Дробь 12-го калибра.,Дробь 12-го калибра.,,jazz:InventoryItem/_12gauge_Buckshot.lua:13 | jazz:items.lua:8315
535826827958,Саванна,Саванна,,jazz-maps:items.lua:34948 | jazz-maps:items.lua:34968
536708572294,Количество кликов прицеливания,Количество кликов прицеливания,,jazz:items.lua:69223
536792876890,"Щас мисс Зондергадина бы завернула чо-нить трехэтажное, но без мата.","Щас мисс Зондергадина бы завернула чо-нить трехэтажное, но без мата.",,jazz-units:items.lua:70840
536970482013,Грид,Грид,,jazz-units:Code/Mercenary.lua:168
537343881914,"Бронежилет Тварон, Средний",Средний бронежилет из тварона,,jazz:InventoryItem/JazzArmor_TwaronMedium.lua:12 | jazz:items.lua:56056
538313284813,"Значительный <color EmStyle>штраф к точности</color> для всех атак. 
Имеет шанс вылечиться со временем после лечения или при высоком здоровье","Все атаки получают значительный <color EmStyle>штраф к точности</color>.
Может пройти со временем после лечения или при высоком уровне здоровья.",,jazz:CharacterEffect/Inaccurate.lua:69 | jazz:items.lua:63606
538496112994,AN/PVS-5,AN/PVS-5,,jazz:InventoryItem/JazzArmor_NVG1.lua:10 | jazz:items.lua:54670
538516283209,получен <color EmStyle>компромат</color> на Корасон,получен <color EmStyle>компромат</color> на Корасон,,jazz-maps:items.lua:55075
538715768276,ОД,ОД,,jazz:items.lua:95561
538716182691,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Повышенная бронебойность
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Обеспечивает уверенное поражение целей обладающих 4-м классом брони","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Повышенная бронебойность
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надёжно пробивает броню 4-го класса",,jazz:InventoryItem/_762NATO_AP.lua:14 | jazz:items.lua:9666
538755371034,"Керамическая пластина 5 класса защиты. Очень крепкая. Керамические пластины менее долговечные, чем стальные, но лучше защищают.","Керамическая плита 5-го класса защиты. Очень прочная. Керамика менее долговечна, чем сталь, зато защищает лучше.",,jazz:InventoryItem/JazzArmorPlates_Ceramics5.lua:15 | jazz:items.lua:57270
538817396599,"Жирафьи выблядки. Лезут со всех щелей, как тараканы, мля.","Жирафьи выблядки. Лезут со всех щелей, как тараканы, мля.",,jazz-units:items.lua:70979
538937825340,Каждый стак: −1 ОД свободного перемещения. Тяжёлый комплект может снизить стартовые ОД (до −2). При 6+ стаках: +1 боль при первом перемещении за ход.,Каждый стак: −1 ОД свободного перемещения. Тяжёлый комплект может снизить стартовые ОД (до −2). При 6+ стаках: +1 боль при первом перемещении за ход.,,jazz:CharacterEffect/Weight_1Class.lua:11 | jazz:items.lua:97686
539019407378,M700,M700,,jazz:InventoryItem/M700.lua:13 | jazz:items.lua:24682
539332597589,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Дальнобойный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надежный 
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Складной приклад Карл!!!","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Дальнобойный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Надёжный
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Складной приклад, Карл!",,jazz:InventoryItem/M45.lua:16 | jazz:items.lua:20453
539461107116,ПКМ,ПКМ,,jazz:InventoryItem/PKM.lua:14 | jazz:items.lua:26934
539611187321,Титановая плита 3 класса защиты,Титановая плита 3-го класса защиты,,jazz:InventoryItem/JazzArmorPlates_Titan3.lua:14 | jazz:items.lua:57295
539738949129,Выбранный отряд находится в другом секторе,Выбранный отряд находится в другом секторе,,jazz:items.lua:80987
540196714249,killed <em>Ted</em> the teddy bear maniac,убил маньяка <em>Теда — Плюшевого Мишку</em>,,jazz-maps:items.lua:97484
540297819036,Точность оружия. Влияет на кривую падения шанса попадания от расстояния.,"Точность оружия. Определяет, как быстро шанс попадания снижается с расстоянием.",,jazz:items.lua:68146
540364296206,"Модульный шлем, тяжелый",Тяжёлый модульный шлем,,mag-hint-aligned
540427053072,Хижина ведьмы,Хижина ведьмы,,jazz-maps:items.lua:40138
540573932957,letsgoboom,letsgoboom,,jazz-units:items.lua:70458 | jazz-units:UnitData/JAZZ_Merc_Spouke.lua:28
540645319934,"Найс, брателло. Пошли взрывать.","Найс, брателло. Пошли взрывать.",,jazz-units:items.lua:70549 | jazz-units:UnitData/JAZZ_Merc_Spouke.lua:119
541475699024,exposed and defeated the murderous <em>Van Tassel</em> and <em>Le Domas</em> Families,разоблачил и победил кровожадные семьи <em>Ван Тасселей</em> и <em>Ле Домасов</em>,,jazz-maps:items.lua:96917
541579221754,"<color EmStyle>Заряжается после убийства другим способом.</color>.
Короткая очередь в каждого врага в <em>секторе обстрела</em>","<color EmStyle>Заряжается после убийства любым другим способом.</color>
Выпускает короткую очередь по каждому врагу в <em>секторе обстрела</em>",,jazz:items.lua:67704
