profile_id,nick,line,text
056,id056,116,Как бы выбраться отсюда половчее? Ужасно не хочется снова бродить по этим подвал
056,id056,117,
056,id056,118,
056,id056,119,
057,id057,000,Угроза!
057,id057,001,Шоу начинается!
057,id057,002,Меня достали.
057,id057,003,
057,id057,004,
057,id057,005,
057,id057,006,Что-то движется.
057,id057,007,
057,id057,008,В воздухе что-то есть. Я уверен.
057,id057,009,
057,id057,010,
057,id057,011,Что-то вижу.
057,id057,012,Вот.
057,id057,013,Стрелять нечем.
057,id057,014,Меня... ранили! Дела плохи.
057,id057,015,
057,id057,016,
057,id057,017,
057,id057,018,Что-то я не понял?
057,id057,019,Черт! Оно не стреляет.
057,id057,020,
057,id057,021,Я еще здесь!
057,id057,022,Однажды... мое везение кончится.
057,id057,023,Не выйдет. Отсюда не попасть.
057,id057,024,Возьми. Нужно перевязать.
057,id057,025,Ах... Пора баиньки.
057,id057,026,Воздуха!
057,id057,027,Аннигилирован.
057,id057,028,
057,id057,029,
057,id057,030,
057,id057,031,
057,id057,032,
057,id057,033,Ни струя себе фонтан!
057,id057,034,
057,id057,035,Готово! Что еще?
057,id057,036,Ни за что!
057,id057,037,
057,id057,038,
057,id057,039,Кое-кому надо бы вставить.
057,id057,040,Все совсем хреново...
057,id057,041,"Назвался груздем, полезай в кузов."
057,id057,042,Бомбят!
057,id057,043,Надо бы найти что-нибудь получше. Позор ходить с такими штуками.
057,id057,044,
057,id057,045,
057,id057,046,Я заметил улучшение.
057,id057,047,Это следует еще раз обдумать.
057,id057,048,Так я и думал.
057,id057,049,
057,id057,050,
057,id057,051,
057,id057,052,
057,id057,053,
057,id057,054,
057,id057,055,
057,id057,056,"Похоже, у меня роговица сгорела."
057,id057,057,Это пустая трата времени.
057,id057,058,Вроде все ОК.
057,id057,059,У нас есть работа. Здесь враги.
057,id057,060,Мы не закончили еще. Будь начеку.
057,id057,061,
057,id057,062,"Глаз за глаз, зуб за зуб!"
057,id057,063,
057,id057,064,
057,id057,065,"Похоже, мы одни."
057,id057,066,
057,id057,067,
057,id057,068,Вижу дикого кота.
057,id057,069,
057,id057,070,Черт! Они свалили.
057,id057,071,"Вздремну, пока не свалился."
057,id057,072,Уже не сплю.
057,id057,073,И меня не забудьте!
057,id057,074,Как раз в самый подходящий момент.
057,id057,075,Тут что-то не так. Это ловушка.
057,id057,076,Здесь что-то не так.
057,id057,077,
057,id057,078,Я прибыл. Жду указаний.
057,id057,079,Отлично затарились. Теперь у нас не будет проблем с экипировкой.
057,id057,080,Блин. Шея болит.
057,id057,081,Плохая посадка - это еще мягко сказано.
057,id057,082,Здесь не стоит долго оставаться.
057,id057,083,Пути наверх нет. Надо что-то сделать с той дверью.
057,id057,084,Пути назад нет. Я в этом уверен.
057,id057,085,Пальто бы не помешало. А в чем дело-то?
057,id057,086,"Самолеты, самолеты... А почему звездолетов нет?"
057,id057,087,Приятный городишко.
057,id057,088,"Мы сюда что, на сусликов охотиться приехали?"
057,id057,089,У нас потери. Не все смогли пройти.
057,id057,090,"Лучше зарядить оружие. Я уверен, после такого взрыва они делают то же самое."
057,id057,091,"Я вижу, все здесь. Хорошо."
057,id057,092,"Интересно, его мама с крыльца в детстве не роняла? Случайно?"
057,id057,093,Приятный и полезный парень.
057,id057,094,Позвольте мне попасть в цель!
057,id057,095,
057,id057,096,
057,id057,097,"Не болтайте об этом, полковник... И помните, теперь вы работаете на нас."
057,id057,098,
057,id057,099,
057,id057,100,Это стоит испытать.
057,id057,101,"Лезть сквозь вентилятор - это самая большая из глупость, которая когда-либо прих"
057,id057,102,Он больше никого не побеспокоит.
057,id057,103,Дайте мне взглянуть на это.
057,id057,104,В жизни не видел ничего подобного... И вряд ли увижу. Трогательное зрелище.
057,id057,105,"Что-то мне подсказывает, что мы еще столкнемся с сопротивлением."
057,id057,106,У меня была такая. Ручная мортира. Я получил за нее несколько баксов.
057,id057,107,"Думаю, их больше не осталось. Надолго."
057,id057,108,"Не хотел бы я иметь таких друзей, как у него."
057,id057,109,Где же мы теперь купим оружие?
057,id057,110,"Кусачки бы пригодились. Пожалуй, придется применить силу, но тогда все узнают, г"
057,id057,111,Вот что я называю дверью!
057,id057,112,Что-то снизу сдвинулось.
057,id057,113,А это еще что?
057,id057,114,Нас предупредили. Вентилятор ждет.
057,id057,115,"Нифига себе! Хотел бы я посмотреть на их рожи, когда кой-какие материалы из этой"
057,id057,116,"Так, а теперь все быстро в лифт. Мне нужно успеть попасть домой прежде, чем по т"
057,id057,117,
057,id057,118,
057,id057,119,
058,id058,000,Вот и жлоб.
058,id058,001,Наконец-то можно поразвлечься.
058,id058,002,Меня поражает их агрессивность.
058,id058,003,
058,id058,004,
058,id058,005,
058,id058,006,Мне неспокойно: я слышу странные звуки.
058,id058,007,
058,id058,008,"Нельзя забывать, что здесь опасно."
058,id058,009,
058,id058,010,
058,id058,011,Я что-то заметил.
058,id058,012,Это можно взять.
058,id058,013,Скучно жить с пустой обоймой.
058,id058,014,Умираю... но не сдаюсь...
058,id058,015,Смерть Лиски разбила не одно сердце в этом мрачном месте.
058,id058,016,"Меня огорчает потеря Сдобы. Хотя, может быть, смерть даст ей еще один шанс на жи"
058,id058,017,"Тоска успокоилась. Только смерть, или Гастон, могли успокоить ее ярость."
058,id058,018,Что же есть предназначение?
058,id058,019,Боже мой... это оружие неисправно.
058,id058,020,"Стреляйте себе, я не потеряю уверенности."
058,id058,021,Меня подставили. Все из-за плохой тактики.
058,id058,022,"Ха... ты умрешь, некомпетентный!"
058,id058,023,Туда только ураганом снесет.
058,id058,024,"Надеюсь, хоть шрама не останется."
058,id058,025,Усталость - худший из врагов.
058,id058,026,Нечем... дышать.
058,id058,027,Свободен... делов-то.
058,id058,028,
058,id058,029,Этот Злобный... Он издевается над языком наших отцов. Я не могу выносить это сло
058,id058,030,"Фло позорит собой поле брани. Эта женщина, не француженка. Она жила в Америке. О"
058,id058,031,"Я не хочу уподобиться Бифу. Он имбецил в самом худшем смысле, почти как его парт"
058,id058,032,Я ухожу отсюда. Биф невыносим и глуп. Я бы не доверил этому парню даже автомобил
058,id058,033,Какая трагедия. Кусочки могли бы быть и побольше.
058,id058,034,На лодке и то веселее.
058,id058,035,Закончил выполнение.
058,id058,036,Это просто смешно.
058,id058,037,
058,id058,038,
058,id058,039,"Цирк сгорел, клоуны остались."
058,id058,040,Мне надоело. Надоела эта безысходность.
058,id058,041,Ах... Хотел бы я оказаться среди цивилизованных людей.
058,id058,042,Самолет нас заметил. Они целятся в меня.
058,id058,043,"Похоже, мои вещи - не первой свежести."
058,id058,044,Мне пришлось смириться с негод
058,id058,045,"Америка! Страна без культуры. Эти люди просто летят на яркий свет, словно мотыль"
058,id058,046,Я это заслужил.
058,id058,047,Неужели очевидная глупость этого пугает только меня?
058,id058,048,"Похоже, ты удивлен?"
058,id058,049,Я пас. Я больше не могу поворачиваться спиной к своему народу. Когда Злобный гов
058,id058,050,Мне стыдно за Фло. Я уйду без лишнего шума.
058,id058,051,"Ох, Лиска..."
058,id058,052,"Ты горяча, Сдоба! Ты согреваешь мне душу."
058,id058,053,"Тоска, ты полна затаенной страсти."
058,id058,054,
058,id058,055,
058,id058,056,Я ослеп! Теперь придется пробираться во тьме на ощупь. Со мной уже было такое.
058,id058,057,Это невозможно.
058,id058,058,Гастон ее просто покорил. Это было очевидно.
058,id058,059,Мы здесь не одни.
058,id058,060,"Я, Гастон Кавалье, должен быть начеку, ради тех, кто уже не с нами."
058,id058,061,
058,id058,062,"Я обращаюсь с оружием как с женщиной, и оно верно мне служит."
058,id058,063,
058,id058,064,Ты не первый покидаешь Гастона из-за низких побуждений.
058,id058,065,Им всем крышка. Мы снова победили.
058,id058,066,
058,id058,067,
058,id058,068,"Я слышу, кошка мяучит."
058,id058,069,"Я выполнил то, зачем пришел. Теперь мне пора заняться добрыми делами. Я получил"
058,id058,070,Они сбежали. Они оценили мой талант.
058,id058,071,
058,id058,072,
058,id058,073,Запишите и меня.
058,id058,074,Этот хлам оскорбляет мое достоинство.
058,id058,075,"Пожалуй, лучше бы с этим поиграл кто-нибудь другой."
058,id058,076,"Мне это не нравится. Меня переполняют подозрения, словно ревнивого мужа."
058,id058,077,
058,id058,078,Я покоряюсь судьбе. Что я теперь должен делать?
058,id058,079,"Какой гнусный тип. Уверен, он никогда не учился даже в начальной школе."
058,id058,080,Боже мой... я жив.
058,id058,081,"Я не знаю, кто организовал эту операцию, но по-моему  и у мартышки получилось бы"
058,id058,082,"Мы сидим тут, словно утки. Кто-то мог заметить наше неудачное приземление."
058,id058,083,Отсюда нет выхода. Должен быть способ открыть эту дверь снизу.
058,id058,084,"Я не могу так уйти. Нас ведут одним путем, по туннелю войны."
058,id058,085,"Меня не предупреждали о том, как нужно одеваться. Мне совсем не нравится так дро"
058,id058,086,"Уйдем отсюда побыстрее, самолеты вызывают у меня ностальгию."
058,id058,087,Какое гнусное место! Небось и вина под натуральной пробкой не видели.
058,id058,088,"И моему ангельскому терпению есть предел. Мне нужно срочно кого-нибудь убить, а"
058,id058,089,Гастон прошел сквозь ловушку. Мы еще выпьем шампанского.
058,id058,090,"Я знаю, они нас ждут. Я уверен, этот шум был слышен даже в Алжире!"
058,id058,091,"Пройти через ловушку удалось всем. Я не уверен, что это к лучшему."
058,id058,092,Что за пародия на человека?
058,id058,093,"Даже думать не хочу, что будет, если мы попытаемся подшутить над этим парнем."
058,id058,094,Я своими руками убью этого человека.
058,id058,095,"Я опасаюсь. Он выглядит дружелюбным, но таким был и наш пилот."
058,id058,096,
058,id058,097,"Добро пожаловать, полковник. В моей команде всегда есть место для подготовленных"
058,id058,098,
058,id058,099,
058,id058,100,"Я поражен! Это невероятно. Оружие, из которого я еще никого не убивал?"
058,id058,101,Я не уверен в этом... Мясорубка смерти - и кто ей управляет?
058,id058,102,Это было неизбежно.
058,id058,103,Позвольте взглянуть...
058,id058,104,"Я разочарован. Мне казалось, такая организация как A.I.M. должна проявлять больш"
058,id058,105,"Мой дедушка был в отряде Сопротивления, однако я уверен, что даже ему не приходи"
058,id058,106,"Мортира восемнадцатого века. Прекрасное оружие для своего времени. Наверное, фра"
058,id058,107,"Похоже, мы закончили операцию по регулированию их популяции."
058,id058,108,Как забавно! Этот идиот сам разнес себя на кусочки.
058,id058,109,"К несчастью, все, что у него было, тоже превратилось в обломки."
058,id058,110,"Без кусачек мне остается только биться об этот барьер до тех пор, пока он не под"
058,id058,111,Это самая ужасная дверь. Ее так просто не откроешь.
058,id058,112,"Пора спускаться в подвал. Похоже, мы открыли секрет."
058,id058,113,Боже мой... Что за ужасный шум?
058,id058,114,Это сигнал. У нас есть доступ к вентилятору.
058,id058,115,"Я конечно не специалист по расшифровке, но по-моему это как раз то, что мы искал"
058,id058,116,"Давайте побыстрее покинем это место. Думаю, лифт вполне подойдет."
058,id058,117,
058,id058,118,
058,id058,119,
059,id059,000,Неудобства.
059,id059,001,Цели здесь.
059,id059,002,Черт! Я по уши увяз.
059,id059,003,
059,id059,004,
059,id059,005,
059,id059,006,Какой-то шум.
059,id059,007,
059,id059,008,Скорее! Я чувствую недоброе.
059,id059,009,
059,id059,010,
059,id059,011,Вот!
059,id059,012,Это что?
059,id059,013,У меня все! Нужны патроны.
059,id059,014,Плохо. Кровь льет как из ведра.
059,id059,015,"Жаль Буля, он был смелым парнем."
059,id059,016,Бифф мертв? Он был мне как родной.
059,id059,017,Гас был славным парнем.
059,id059,018,Ничего не понимаю.
059,id059,019,Ружье заклинило!
059,id059,020,Не все потеряно.
059,id059,021,Пара стаканов - и я про это и не вспомню.
059,id059,022,Козлы.
059,id059,023,Не выйдет. Ничего не видно.
059,id059,024,Тут у меня царапина.
059,id059,025,Пора залезть в спальный мешок...
059,id059,026,Дайте... отдышаться.
059,id059,027,Еще один клиент для капеллана.
059,id059,028,
059,id059,029,"Не знаю, чего несет этот Тревор. Хотя мне по фигу. Хрен с ним."
059,id059,030,"Эта Лава - самая жуткая тварь, которую я видел. Видно, придется застрелить ее са"
059,id059,031,
059,id059,032,
059,id059,033,Похоже на суп... Я люблю суп.
059,id059,034,
059,id059,035,Я закончил.
059,id059,036,"Надеюсь, ты не настаиваешь."
059,id059,037,
059,id059,038,
059,id059,039,Щукин сын.
059,id059,040,Это отстой!
059,id059,041,Фигляры. Почти все они - жалкая пародия на настоящих бойцов.
059,id059,042,Осторожно! Эти птички хотят на нас нагадить.
059,id059,043,Большую часть этого хлама стоит утопить.
059,id059,044,"Мне нравится, когда эти пижоны разгуливают, задрав нос, чтобы мне легче было цел"
059,id059,045,
059,id059,046,Это приходит с опытом.
059,id059,047,От этого за версту разит глупостью.
059,id059,048,Разойдитесь. Здесь не на что смотреть.
059,id059,049,"Он все время бормочет, как помешанный. Пора мне сваливать от Колби. У меня от не"
059,id059,050,"Если я еще раз ее увижу, я просто сдохну. Я, пожалуй, свалю подальше от этой Лав"
059,id059,051,"Он знает, что делает."
059,id059,052,Меня от этого парня прет.
059,id059,053,Этот парень может любого вояку за пояс заткнуть.
059,id059,054,
059,id059,055,
059,id059,056,Глаза словно вываливаются. Такого еще не было.
059,id059,057,"Не хочется говорить, но это бесполезно."
059,id059,058,Это было забавно.
059,id059,059,Сейчас тут заварится каша.
059,id059,060,Мы не всех еще перебили. Помните об этом.
059,id059,061,
059,id059,062,Это меня согревает.
059,id059,063,
059,id059,064,Теперь мы оба счастливы.
059,id059,065,Их здесь словно никогда и не было.
059,id059,066,
059,id059,067,
059,id059,068,Тут четвероногая беда.
059,id059,069,"У меня смешанные чувства насчет того, что все закончилось. Надо отдохнуть, но я"
059,id059,070,"Видно, кто-то крикнул ""Пожар!"". Они все сбежали."
059,id059,071,
059,id059,072,
059,id059,073,И меня посчитайте.
059,id059,074,Это просто дерьмо собачье!
059,id059,075,Дело нечисто. Будьте осторожны.
059,id059,076,Здесь что-то не так.
059,id059,077,
059,id059,078,Я простаиваю. Есть советы?
059,id059,079,"Похожий тип торговал наркотиками в нашем квартале. До тех пор, пока я ему не сло"
059,id059,080,Черт! Что это за чертовщина?
059,id059,081,"Ладно, парень, не бухти. В конце-концов, не на пироги к теще летели."
059,id059,082,Мы тут устроили неплохое шоу. Пора бы и сваливать отсюда.
059,id059,083,Отсюда никуда не выйдешь. Придется найти способ открыть эту проклятую дверь сниз
059,id059,084,"Ага... так! Есть только один способ выбраться, и всем вместе."
059,id059,085,"Знал бы я, что приземлюсь в Арктике, надел бы теплое белье. Черт! Я замерзаю!"
059,id059,086,Е-мое! Сколько здесь всяких самолетов-вертолетов!
059,id059,087,Я вырос в очень похожем городе...
059,id059,088,"Приятно снова почувствовать, что у меня в штанах еще что-то есть. Еще бы немножк"
059,id059,089,"Похоже, пройти удалось не всем! Увы..."
059,id059,090,"Мы наделали много шума, но мне это нравится. У них есть время подумать о том, чт"
059,id059,091,"Похоже, на сей раз мы обошлись без потерь."
059,id059,092,"Хороший человек, мне такие нравятся."
059,id059,093,Мелкая моська громко тявкает.
059,id059,094,"Это может оказаться интереснее, чем я думал!"
059,id059,095,"Похоже, он не врет. Я ему верю."
059,id059,096,
059,id059,097,"Будьте настороже, полковник. Иногда лучше держать язык за зубами."
059,id059,098,
059,id059,099,
059,id059,100,Черт! Эту штуку следует испытать.
059,id059,101,"Если эта штука заработает, когда мы в нее полезем, нам хана."
059,id059,102,Вообще-то он заслуживал более медленной смерти...
059,id059,103,Дай-ка сюда!
059,id059,104,"Конечно, не все было гладко, но согласитесь, в целом мы неплохо порезвились!"
059,id059,105,"Похоже, мы их так и не ущипнули за задницу. Теперь вся страна знает, что мы здес"
059,id059,106,Гм. Ручная мортира восемнадцатого века с боеприпасами. Я уже месяц таких не вида
059,id059,107,"Это был последний. Думается мне, теперь эта бабка будет торговать ковриками..."
059,id059,108,"Я думал, что повидал все. Наверно, взрывчатка - не его специальность."
059,id059,109,Нельзя было доверять тому типу в полицейской форме. Теперь нам придется прорыват
059,id059,110,"Кусачки бы пригодились. Теперь придется хорошенько вдарить по этой штуке, чтобы"
059,id059,111,"Взгляни на дверь. Похоже, нас не хотят туда пускать."
059,id059,112,Я слышал снизу какой-то шум.
059,id059,113,Что это за тревога? Мы что-то включили?
059,id059,114,Это нам. Вентилятор выключен.
059,id059,115,"Тьфу, абракадабра какая-то. Хотя... тут есть парочка интересных названий. Думаю,"
059,id059,116,"Нам пора сваливать. Давайте запустим подъемник и вылезем прямо наверх, к солнышк"
059,id059,117,
059,id059,118,
059,id059,119,
066,id066,000,Объект.
066,id066,001,Пора умирать.
066,id066,002,Вижу противника.
066,id066,003,
066,id066,004,
066,id066,005,
066,id066,006,Слышал шум.
066,id066,007,
066,id066,008,
066,id066,009,
066,id066,010,
066,id066,011,Это нужно?
066,id066,012,Там.
066,id066,013,Обойму!
066,id066,014,Я ранен.
066,id066,015,Теперь вы все - покойники. Это сказал Саймон Грандье.
066,id066,016,Всегда погибают лучшие.
066,id066,017,Ричардс будет очень расстроен.
066,id066,018,
066,id066,019,Нужен ремонт.
066,id066,020,Зацепило слегка.
066,id066,021,
066,id066,022,Они подошли слишком близко.
066,id066,023,Сам туда стреляй.
066,id066,024,Так не пойдет! Нужна перевязка.
066,id066,025,Пора отдохнуть.
066,id066,026,Не могу двигаться.
066,id066,027,Мишень уничтожена.
066,id066,028,
066,id066,029,
066,id066,030,
066,id066,031,
066,id066,032,
066,id066,033,Лучше промолчу...
066,id066,034,
066,id066,035,Задание выполнено.
066,id066,036,
066,id066,037,
066,id066,038,
066,id066,039,Мерзкий тип.
066,id066,040,Руководство за гранью идиотизма.
066,id066,041,"Я привык работать в одиночку, но контракт есть контракт."
066,id066,042,Ложись!
066,id066,043,
066,id066,044,Не люблю болтать.
066,id066,045,Не люблю болтать.
066,id066,046,Отлично.
066,id066,047,
066,id066,048,
066,id066,049,
066,id066,050,
066,id066,051,
066,id066,052,Профессионал.
066,id066,053,Хм! Наконец он хоть чему-то научился.
066,id066,054,
066,id066,055,
066,id066,056,
066,id066,057,Невозможно.
066,id066,058,Неплохо.
066,id066,059,Мы здесь не одни.
066,id066,060,Работа еще не закончена.
066,id066,061,
066,id066,062,Обезврежен.
066,id066,063,
066,id066,064,Решение глупца.
066,id066,065,Здесь все.
066,id066,066,
066,id066,067,
066,id066,068,Кошатина!
066,id066,069,"Я знал, что останусь жив, но вот что меня удивляет. Как в этой мясорубке сумели"
066,id066,070,Противник скрылся.
066,id066,071,
066,id066,072,
066,id066,073,Согласен.
066,id066,074,Выброси этот хлам.
066,id066,075,Здесь нужен специалист.
066,id066,076,Осторожно! Мины.
066,id066,077,Мне... не чем... дышать...
066,id066,078,Я на месте.
067,id067,000,Мишень!
067,id067,001,Кто хочет пострелять?
067,id067,002,"Та-ак, где моя большая пушка?"
067,id067,003,
067,id067,004,
067,id067,005,
067,id067,006,"Пф! Топают, как слоны."
067,id067,007,
067,id067,008,
067,id067,009,
067,id067,010,
067,id067,011,Похоже вещичка ищет хозяина.
067,id067,012,Взять или не взять?
067,id067,013,"Умник, обойма пустая!"
067,id067,014,Дело дрянь.
067,id067,015,"Что, умник, доигрался? Знаешь, я рыдать не умею, а вот рассчитаться с ними и с Т"
067,id067,016,"Не могу сказать, что мы были друзьями, но стрелок он был действительно отменный."
067,id067,017,Этого парня мне будет не хватать.
067,id067,018,
067,id067,019,Техника просто супер.
067,id067,020,Вот гадство.
067,id067,021,
067,id067,022,Черт.
067,id067,023,"Вообще-то я взломщик, а не снайпер. Припоминаешь?"
067,id067,024,"Извините что беспокою, сэ-эр, но с такой дырой много не навоюешь."
067,id067,025,"Ао-х! Время видеть сны, начальник."
067,id067,026,Фу-у-у... Кислородную подушку. Срочно.
067,id067,027,Отдохни!
067,id067,028,
067,id067,029,
067,id067,030,
067,id067,031,
067,id067,032,
067,id067,033,После взрывчатки грязи куда меньше.
067,id067,034,
067,id067,035,С этим все.
067,id067,036,
067,id067,037,
067,id067,038,
067,id067,039,"Кажется, мы зря теряем время. Что за глупые люди!"
067,id067,040,"Да-а, я всегда знала, что жить вредно, но никогда не думала, что до такой степен"
067,id067,041,"Конечно, это не высшее общество, но могло быть и куда хуже."
067,id067,042,Ложись!
067,id067,043,
067,id067,044,"Пальмы, рестораны, мотели, море, море, мотели, рестораны, пальмы... Еще пара нед"
067,id067,045,"Может чем болтать, лучше подумаем, как побыстрее здесь все закончить и вернутьс"
067,id067,046,Люблю учиться!
067,id067,047,
067,id067,048,
067,id067,049,
067,id067,050,
067,id067,051,"Симон, мы с тобой из любой передряги выберемся, верно?"
067,id067,052,Этот парень слишком много из себя корчит.
067,id067,053,"Так держать, коллега!"
067,id067,054,
067,id067,055,
067,id067,056,
067,id067,057,С таким снаряжением эта задача невыполнима.
067,id067,058,Всегда приятно поговорить с умным человеком.
067,id067,059,Здесь что-то слишком тихо...
067,id067,060,Я бы пока не торопилась расслабляться.
067,id067,061,Ух ты! Классная штука! Но набор отмычек лучше.
067,id067,062,"Пока, даун."
067,id067,063,
067,id067,064,"Не могу сказать, что сильно огорчена. Надеюсь, ты тоже без претензий."
067,id067,065,Вот теперь тут чисто.
067,id067,066,
067,id067,067,
067,id067,068,"Ки-иска, мрр!"
067,id067,069,Неужели этот кошмар закончился? Я лично постарела лет на десять... Но мне кажетс
067,id067,070,"Кажется, мы им не понравились."
067,id067,071,
067,id067,072,
067,id067,073,Это было бы неплохо.
067,id067,074,На какой помойке ты нашел это дерьмо?
067,id067,075,"Штучка с сюрпризом. Что будем делать, начальник?"
067,id067,076,Стоп! Здесь лучше не ходите.
067,id067,077,Черт... я... не... подводная лодка.
067,id067,078,"Что дальше, умник?"
076,id076,000,Опп-а! Вижу цель.
076,id076,001,Начнем что ли?
076,id076,002,"Тю-ю! В очередь, сукины дети!"
076,id076,003,
076,id076,004,
076,id076,005,
076,id076,006,А ну тихо!
076,id076,007,
076,id076,008,
076,id076,009,
076,id076,010,
076,id076,011,Че-т нашел.
076,id076,012,"Чужое. Халява. Взять-взять! Хы! Фильм ""ДМБ"" смотрел?"
076,id076,013,"И рад бы, да стрелять нечем."
076,id076,014,Е-мое! Больно!
076,id076,015,Ваня! Ч-черт возьми! Это был лучший боец в отряде!
076,id076,016,Угр-робили пацана!
076,id076,017,
076,id076,018,
076,id076,019,В самый подходящий момент! Это хуже афганской берданки!
076,id076,020,М-мать вашу!
076,id076,021,
076,id076,022,Ч-чижики!
076,id076,023,Ты в уме?
076,id076,024,Н-неприятно.
076,id076,025,Четт я зеваю!
076,id076,026,"Выключаюсь, однако!"
076,id076,027,"И звать тебя теперь ""двухсотый""!"
076,id076,028,
076,id076,029,
076,id076,030,
076,id076,031,
076,id076,032,
076,id076,033,"М-да. Зрелище то еще. А знаешь, с вертолета этого дерьма не видно."
076,id076,034,
076,id076,035,Все. Сделал.
076,id076,036,"Никак нет, товарищ генерал!"
076,id076,037,
076,id076,038,
076,id076,039,"Видал я уродов, но чтоб настолько..."
076,id076,040,Да-а! С таким командиром навоюешь пожалуй!
076,id076,041,Время покажет. Но вродь ничего компашка.
076,id076,042,Ложись!
076,id076,043,"Может, сначала отремонтировать это барахло?"
076,id076,044,"Ну что, Вань? Доставай наши законные ""наркомовские"". Не поверю, что у тебя нет с"
076,id076,045,"Ну, до дяди ему далеко... Но паренек толковый."
076,id076,046,Прям... расту над собой!
076,id076,047,А ты еще раз подумай!
076,id076,048,"Стареем, что ли? Да ну, быть не может!"
076,id076,049,
076,id076,050,
076,id076,051,Силен! Уважаю!
076,id076,052,Ну вот! А все скромничал!
076,id076,053,"Отлично, землячок!"
076,id076,054,
076,id076,055,
076,id076,056,
076,id076,057,Ты знаешь... никак!
076,id076,058,А хорошие люди есть не только в России!
076,id076,059,"Пару ""шмелей"" бы сюда на зачистку... Ну да придется самим."
076,id076,060,Этт еще не все!
076,id076,061,"Хм! Неп-плохо, неп-плохо!"
076,id076,062,Обратно мой...
076,id076,063,
076,id076,064,Что? Да пошел ты!
076,id076,065,И сразу тихо так стало! Хор-рошо!
076,id076,066,
076,id076,067,
076,id076,068,"Эх... Ну, здравствуй, Мурзик!"
076,id076,069,
076,id076,070,Странные люди! И че этт они ушли в разгар веселья?
076,id076,071,Меня не кантовать... При пожаре выносить первым...
076,id076,072,"Ну вот, а теперь и повоевать можно!"
076,id076,073,Во-во дело говоришь!
076,id076,074,Хм! Нн-е понял!
076,id076,075,Та-ак! Ща разберемся!
076,id076,076,Консервы. С начинкой. Не нарвись!
076,id076,077,А вот эт-то уже хуже! Никогда не завидовал Чапаеву!
076,id076,078,Ну че? Посадку давай!
